_u,_v,re(NearPoyntingZ)*0.000025[irrad_W_per_m2]
-0.358586,-0.429293,7.63952e-07
-0.348485,-0.429293,7.7659e-07
-0.338384,-0.429293,7.88225e-07
-0.328283,-0.429293,7.98687e-07
-0.318182,-0.429293,8.07795e-07
-0.308081,-0.429293,8.15356e-07
-0.29798,-0.429293,8.21165e-07
-0.287879,-0.429293,8.25008e-07
-0.277778,-0.429293,8.26663e-07
-0.267677,-0.429293,8.25906e-07
-0.257576,-0.429293,8.22516e-07
-0.247475,-0.429293,8.16492e-07
-0.237374,-0.429293,8.07689e-07
-0.227273,-0.429293,7.95754e-07
-0.217172,-0.429293,7.80635e-07
-0.207071,-0.429293,7.62336e-07
-0.19697,-0.429293,7.4093e-07
-0.186869,-0.429293,7.16565e-07
-0.176768,-0.429293,6.89463e-07
-0.166667,-0.429293,6.59926e-07
-0.156566,-0.429293,6.28326e-07
-0.146465,-0.429293,5.95099e-07
-0.136364,-0.429293,5.60729e-07
-0.126263,-0.429293,5.25733e-07
-0.116162,-0.429293,4.89473e-07
-0.106061,-0.429293,4.55084e-07
-0.0959596,-0.429293,4.21969e-07
-0.0858586,-0.429293,3.90663e-07
-0.0757576,-0.429293,3.61647e-07
-0.0656566,-0.429293,3.35335e-07
-0.0555556,-0.429293,3.12055e-07
-0.0454545,-0.429293,2.92044e-07
-0.0353535,-0.429293,2.75444e-07
-0.0252525,-0.429293,2.62311e-07
-0.0151515,-0.429293,2.52623e-07
-0.00505051,-0.429293,2.4629e-07
0.00505051,-0.429293,2.43165e-07
0.0151515,-0.429293,2.42326e-07
0.0252525,-0.429293,2.44397e-07
0.0353535,-0.429293,2.4911e-07
0.0454545,-0.429293,2.5624e-07
0.0555556,-0.429293,2.65609e-07
0.0656566,-0.429293,2.77076e-07
0.0757576,-0.429293,2.90525e-07
0.0858586,-0.429293,3.05847e-07
0.0959596,-0.429293,3.22922e-07
0.106061,-0.429293,3.41608e-07
0.116162,-0.429293,3.61727e-07
0.126263,-0.429293,3.8306e-07
0.136364,-0.429293,4.04548e-07
0.146465,-0.429293,4.27059e-07
0.156566,-0.429293,4.49823e-07
0.166667,-0.429293,4.72498e-07
0.176768,-0.429293,4.94742e-07
0.186869,-0.429293,5.1622e-07
0.19697,-0.429293,5.36617e-07
0.207071,-0.429293,5.55649e-07
0.217172,-0.429293,5.73066e-07
0.227273,-0.429293,5.88661e-07
0.237374,-0.429293,6.02275e-07
0.247475,-0.429293,6.1379e-07
0.257576,-0.429293,6.22917e-07
0.267677,-0.429293,6.3013e-07
0.277778,-0.429293,6.35298e-07
0.287879,-0.429293,6.38464e-07
0.29798,-0.429293,6.39701e-07
0.308081,-0.429293,6.39107e-07
0.318182,-0.429293,6.36799e-07
0.328283,-0.429293,6.32908e-07
0.338384,-0.429293,6.27577e-07
0.348485,-0.429293,6.20954e-07
0.358586,-0.429293,6.13192e-07
0.368687,-0.429293,6.04443e-07
0.378788,-0.429293,5.94857e-07
0.388889,-0.429293,5.84934e-07
0.39899,-0.429293,5.7402e-07
0.409091,-0.429293,5.62666e-07
0.419192,-0.429293,5.50969e-07
0.429293,-0.429293,5.39018e-07
0.439394,-0.429293,5.26896e-07
0.449495,-0.429293,5.14676e-07
0.459596,-0.429293,5.02422e-07
0.469697,-0.429293,4.90193e-07
0.479798,-0.429293,4.78039e-07
0.489899,-0.429293,4.66003e-07
0.5,-0.429293,4.54121e-07
-0.5,-0.419192,5.67262e-07
-0.489899,-0.419192,5.83686e-07
-0.479798,-0.419192,6.0045e-07
-0.469697,-0.419192,6.17519e-07
-0.459596,-0.419192,6.34853e-07
-0.449495,-0.419192,6.52406e-07
-0.439394,-0.419192,6.70123e-07
-0.429293,-0.419192,6.8794e-07
-0.419192,-0.419192,7.05783e-07
-0.409091,-0.419192,7.2357e-07
-0.39899,-0.419192,7.41203e-07
-0.388889,-0.419192,7.58573e-07
-0.378788,-0.419192,7.75558e-07
-0.368687,-0.419192,7.92174e-07
-0.358586,-0.419192,8.07771e-07
-0.348485,-0.419192,8.22566e-07
-0.338384,-0.419192,8.36387e-07
-0.328283,-0.419192,8.49049e-07
-0.318182,-0.419192,8.60354e-07
-0.308081,-0.419192,8.70088e-07
-0.29798,-0.419192,8.78022e-07
-0.287879,-0.419192,8.83915e-07
-0.277778,-0.419192,8.87513e-07
-0.267677,-0.419192,8.88558e-07
-0.257576,-0.419192,8.8679e-07
-0.247475,-0.419192,8.82145e-07
-0.237374,-0.419192,8.74482e-07
-0.227273,-0.419192,8.63355e-07
-0.217172,-0.419192,8.48666e-07
-0.207071,-0.419192,8.30379e-07
-0.19697,-0.419192,8.08531e-07
-0.186869,-0.419192,7.83244e-07
-0.176768,-0.419192,7.54728e-07
-0.166667,-0.419192,7.23288e-07
-0.156566,-0.419192,6.89316e-07
-0.146465,-0.419192,6.53284e-07
-0.136364,-0.419192,6.15731e-07
-0.126263,-0.419192,5.77241e-07
-0.116162,-0.419192,5.37358e-07
-0.106061,-0.419192,4.99054e-07
-0.0959596,-0.419192,4.62001e-07
-0.0858586,-0.419192,4.26842e-07
-0.0757576,-0.419192,3.94165e-07
-0.0656566,-0.419192,3.64478e-07
-0.0555556,-0.419192,3.38191e-07
-0.0454545,-0.419192,3.15604e-07
-0.0353535,-0.419192,2.96902e-07
-0.0252525,-0.419192,2.82159e-07
-0.0151515,-0.419192,2.71354e-07
-0.00505051,-0.419192,2.6438e-07
0.00505051,-0.419192,2.61043e-07
0.0151515,-0.419192,2.60434e-07
0.0252525,-0.419192,2.63091e-07
0.0353535,-0.419192,2.68701e-07
0.0454545,-0.419192,2.77005e-07
0.0555556,-0.419192,2.87792e-07
0.0656566,-0.419192,3.00894e-07
0.0757576,-0.419192,3.16168e-07
0.0858586,-0.419192,3.33479e-07
0.0959596,-0.419192,3.52679e-07
0.106061,-0.419192,3.73592e-07
0.116162,-0.419192,3.96e-07
0.126263,-0.419192,4.19639e-07
0.136364,-0.419192,4.43415e-07
0.146465,-0.419192,4.68139e-07
0.156566,-0.419192,4.92985e-07
0.166667,-0.419192,5.17569e-07
0.176768,-0.419192,5.41508e-07
0.186869,-0.419192,5.64431e-07
0.19697,-0.419192,5.86e-07
0.207071,-0.419192,6.0591e-07
0.217172,-0.419192,6.23904e-07
0.227273,-0.419192,6.39772e-07
0.237374,-0.419192,6.5336e-07
0.247475,-0.419192,6.64566e-07
0.257576,-0.419192,6.73155e-07
0.267677,-0.419192,6.79639e-07
0.277778,-0.419192,6.83874e-07
0.287879,-0.419192,6.85928e-07
0.29798,-0.419192,6.859e-07
0.308081,-0.419192,6.83914e-07
0.318182,-0.419192,6.80112e-07
0.328283,-0.419192,6.74654e-07
0.338384,-0.419192,6.67705e-07
0.348485,-0.419192,6.59438e-07
0.358586,-0.419192,6.50027e-07
0.368687,-0.419192,6.39644e-07
0.378788,-0.419192,6.28456e-07
0.388889,-0.419192,6.16935e-07
0.39899,-0.419192,6.04494e-07
0.409091,-0.419192,5.91661e-07
0.419192,-0.419192,5.78539e-07
0.429293,-0.419192,5.65222e-07
0.439394,-0.419192,5.51794e-07
0.449495,-0.419192,5.38331e-07
0.459596,-0.419192,5.24897e-07
0.469697,-0.419192,5.11551e-07
0.479798,-0.419192,4.98343e-07
0.489899,-0.419192,4.85313e-07
0.5,-0.419192,4.72496e-07
-0.5,-0.409091,5.88739e-07
-0.489899,-0.409091,6.0636e-07
-0.479798,-0.409091,6.24399e-07
-0.469697,-0.409091,6.42827e-07
-0.459596,-0.409091,6.61606e-07
-0.449495,-0.409091,6.80691e-07
-0.439394,-0.409091,7.00029e-07
-0.429293,-0.409091,7.19559e-07
-0.419192,-0.409091,7.39207e-07
-0.409091,-0.409091,7.5889e-07
-0.39899,-0.409091,7.78511e-07
-0.388889,-0.409091,7.97959e-07
-0.378788,-0.409091,8.17107e-07
-0.368687,-0.409091,8.35959e-07
-0.358586,-0.409091,8.53874e-07
-0.348485,-0.409091,8.71049e-07
-0.338384,-0.409091,8.873e-07
-0.328283,-0.409091,9.02426e-07
-0.318182,-0.409091,9.16209e-07
-0.308081,-0.409091,9.28413e-07
-0.29798,-0.409091,9.38784e-07
-0.287879,-0.409091,9.47054e-07
-0.277778,-0.409091,9.52934e-07
-0.267677,-0.409091,9.56128e-07
-0.257576,-0.409091,9.56332e-07
-0.247475,-0.409091,9.53404e-07
-0.237374,-0.409091,9.47219e-07
-0.227273,-0.409091,9.37224e-07
-0.217172,-0.409091,9.23266e-07
-0.207071,-0.409091,9.05256e-07
-0.19697,-0.409091,8.83184e-07
-0.186869,-0.409091,8.57134e-07
-0.176768,-0.409091,8.27296e-07
-0.166667,-0.409091,7.93966e-07
-0.156566,-0.409091,7.5755e-07
-0.146465,-0.409091,7.18554e-07
-0.136364,-0.409091,6.77571e-07
-0.126263,-0.409091,6.3526e-07
-0.116162,-0.409091,5.91417e-07
-0.106061,-0.409091,5.48748e-07
-0.0959596,-0.409091,5.0726e-07
-0.0858586,-0.409091,4.67728e-07
-0.0757576,-0.409091,4.30869e-07
-0.0656566,-0.409091,3.97309e-07
-0.0555556,-0.409091,3.67557e-07
-0.0454545,-0.409091,3.41994e-07
-0.0353535,-0.409091,3.20858e-07
-0.0252525,-0.409091,3.04253e-07
-0.0151515,-0.409091,2.92158e-07
-0.00505051,-0.409091,2.84448e-07
0.00505051,-0.409091,2.80878e-07
0.0151515,-0.409091,2.8058e-07
0.0252525,-0.409091,2.83953e-07
0.0353535,-0.409091,2.90634e-07
0.0454545,-0.409091,3.00319e-07
0.0555556,-0.409091,3.12759e-07
0.0656566,-0.409091,3.2775e-07
0.0757576,-0.409091,3.4512e-07
0.0858586,-0.409091,3.647e-07
0.0959596,-0.409091,3.86307e-07
0.106061,-0.409091,4.09722e-07
0.116162,-0.409091,4.34682e-07
0.126263,-0.409091,4.60873e-07
0.136364,-0.409091,4.87194e-07
0.146465,-0.409091,5.14337e-07
0.156566,-0.409091,5.41433e-07
0.166667,-0.409091,5.68047e-07
0.176768,-0.409091,5.93754e-07
0.186869,-0.409091,6.18149e-07
0.19697,-0.409091,6.40867e-07
0.207071,-0.409091,6.61586e-07
0.217172,-0.409091,6.80044e-07
0.227273,-0.409091,6.96035e-07
0.237374,-0.409091,7.09415e-07
0.247475,-0.409091,7.20103e-07
0.257576,-0.409091,7.27946e-07
0.267677,-0.409091,7.33468e-07
0.277778,-0.409091,7.36525e-07
0.287879,-0.409091,7.37212e-07
0.29798,-0.409091,7.35661e-07
0.308081,-0.409091,7.32025e-07
0.318182,-0.409091,7.2648e-07
0.328283,-0.409091,7.19211e-07
0.338384,-0.409091,7.10415e-07
0.348485,-0.409091,7.00288e-07
0.358586,-0.409091,6.89029e-07
0.368687,-0.409091,6.76831e-07
0.378788,-0.409091,6.63879e-07
0.388889,-0.409091,6.50596e-07
0.39899,-0.409091,6.36486e-07
0.409091,-0.409091,6.22044e-07
0.419192,-0.409091,6.07381e-07
0.429293,-0.409091,5.92591e-07
0.439394,-0.409091,5.77764e-07
0.449495,-0.409091,5.62973e-07
0.459596,-0.409091,5.48285e-07
0.469697,-0.409091,5.33757e-07
0.479798,-0.409091,5.19436e-07
0.489899,-0.409091,5.05362e-07
0.5,-0.409091,4.91567e-07
-0.5,-0.39899,6.10905e-07
-0.489899,-0.39899,6.29771e-07
-0.479798,-0.39899,6.49144e-07
-0.469697,-0.39899,6.68996e-07
-0.459596,-0.39899,6.89295e-07
-0.449495,-0.39899,7.09998e-07
-0.439394,-0.39899,7.31056e-07
-0.429293,-0.39899,7.52407e-07
-0.419192,-0.39899,7.73982e-07
-0.409091,-0.39899,7.95697e-07
-0.39899,-0.39899,8.17456e-07
-0.388889,-0.39899,8.39147e-07
-0.378788,-0.39899,8.60642e-07
-0.368687,-0.39899,8.81899e-07
-0.358586,-0.39899,9.02348e-07
-0.348485,-0.39899,9.22142e-07
-0.338384,-0.39899,9.41084e-07
-0.328283,-0.39899,9.58957e-07
-0.318182,-0.39899,9.75522e-07
-0.308081,-0.39899,9.90522e-07
-0.29798,-0.39899,1.00368e-06
-0.287879,-0.39899,1.01469e-06
-0.277778,-0.39899,1.02323e-06
-0.267677,-0.39899,1.02896e-06
-0.257576,-0.39899,1.03154e-06
-0.247475,-0.39899,1.03072e-06
-0.237374,-0.39899,1.02641e-06
-0.227273,-0.39899,1.01792e-06
-0.217172,-0.39899,1.00505e-06
-0.207071,-0.39899,9.87647e-07
-0.19697,-0.39899,9.65631e-07
-0.186869,-0.39899,9.39039e-07
-0.176768,-0.39899,9.08024e-07
-0.166667,-0.39899,8.72862e-07
-0.156566,-0.39899,8.33965e-07
-0.146465,-0.39899,7.91865e-07
-0.136364,-0.39899,7.47211e-07
-0.126263,-0.39899,7.00737e-07
-0.116162,-0.39899,6.52573e-07
-0.106061,-0.39899,6.05046e-07
-0.0959596,-0.39899,5.58573e-07
-0.0858586,-0.39899,5.14082e-07
-0.0757576,-0.39899,4.72444e-07
-0.0656566,-0.39899,4.34432e-07
-0.0555556,-0.39899,4.00681e-07
-0.0454545,-0.39899,3.71672e-07
-0.0353535,-0.39899,3.47713e-07
-0.0252525,-0.39899,3.28946e-07
-0.0151515,-0.39899,3.15357e-07
-0.00505051,-0.39899,3.06797e-07
0.00505051,-0.39899,3.02972e-07
0.0151515,-0.39899,3.03085e-07
0.0252525,-0.39899,3.07335e-07
0.0353535,-0.39899,3.15297e-07
0.0454545,-0.39899,3.2661e-07
0.0555556,-0.39899,3.40978e-07
0.0656566,-0.39899,3.58158e-07
0.0757576,-0.39899,3.77936e-07
0.0858586,-0.39899,4.00104e-07
0.0959596,-0.39899,4.24434e-07
0.106061,-0.39899,4.50659e-07
0.116162,-0.39899,4.78461e-07
0.126263,-0.39899,5.07467e-07
0.136364,-0.39899,5.36626e-07
0.146465,-0.39899,5.66404e-07
0.156566,-0.39899,5.95918e-07
0.166667,-0.39899,6.24677e-07
0.176768,-0.39899,6.52211e-07
0.186869,-0.39899,6.7808e-07
0.19697,-0.39899,7.01893e-07
0.207071,-0.39899,7.23317e-07
0.217172,-0.39899,7.42087e-07
0.227273,-0.39899,7.58008e-07
0.237374,-0.39899,7.70954e-07
0.247475,-0.39899,7.80868e-07
0.257576,-0.39899,7.8772e-07
0.267677,-0.39899,7.92e-07
0.277778,-0.39899,7.93586e-07
0.287879,-0.39899,7.9261e-07
0.29798,-0.39899,7.89237e-07
0.308081,-0.39899,7.83659e-07
0.318182,-0.39899,7.76086e-07
0.328283,-0.39899,7.66736e-07
0.338384,-0.39899,7.55837e-07
0.348485,-0.39899,7.43616e-07
0.358586,-0.39899,7.30296e-07
0.368687,-0.39899,7.1609e-07
0.378788,-0.39899,7.01203e-07
0.388889,-0.39899,6.85982e-07
0.39899,-0.39899,6.70051e-07
0.409091,-0.39899,6.53864e-07
0.419192,-0.39899,6.37536e-07
0.429293,-0.39899,6.21165e-07
0.439394,-0.39899,6.0484e-07
0.449495,-0.39899,5.88637e-07
0.459596,-0.39899,5.7262e-07
0.469697,-0.39899,5.56843e-07
0.479798,-0.39899,5.41353e-07
0.489899,-0.39899,5.26185e-07
0.5,-0.39899,5.11368e-07
-0.5,-0.388889,6.33795e-07
-0.489899,-0.388889,6.53952e-07
-0.479798,-0.388889,6.74714e-07
-0.469697,-0.388889,6.96056e-07
-0.459596,-0.388889,7.1795e-07
-0.449495,-0.388889,7.40358e-07
-0.439394,-0.388889,7.63232e-07
-0.429293,-0.388889,7.86517e-07
-0.419192,-0.388889,8.10144e-07
-0.409091,-0.388889,8.34032e-07
-0.39899,-0.388889,8.58087e-07
-0.388889,-0.388889,8.82195e-07
-0.378788,-0.388889,9.06229e-07
-0.368687,-0.388889,9.30074e-07
-0.358586,-0.388889,9.53284e-07
-0.348485,-0.388889,9.7595e-07
-0.338384,-0.388889,9.97862e-07
-0.328283,-0.388889,1.01878e-06
-0.318182,-0.388889,1.03846e-06
-0.308081,-0.388889,1.05661e-06
-0.29798,-0.388889,1.07293e-06
-0.287879,-0.388889,1.08709e-06
-0.277778,-0.388889,1.09871e-06
-0.267677,-0.388889,1.10743e-06
-0.257576,-0.388889,1.11284e-06
-0.247475,-0.388889,1.11458e-06
-0.237374,-0.388889,1.11258e-06
-0.227273,-0.388889,1.10605e-06
-0.217172,-0.388889,1.0947e-06
-0.207071,-0.388889,1.07829e-06
-0.19697,-0.388889,1.05669e-06
-0.186869,-0.388889,1.02984e-06
-0.176768,-0.388889,9.9786e-07
-0.166667,-0.388889,9.60985e-07
-0.156566,-0.388889,9.19615e-07
-0.146465,-0.388889,8.74304e-07
-0.136364,-0.388889,8.25748e-07
-0.126263,-0.388889,7.74764e-07
-0.116162,-0.388889,7.21892e-07
-0.106061,-0.388889,6.68979e-07
-0.0959596,-0.388889,6.1691e-07
-0.0858586,-0.388889,5.66798e-07
-0.0757576,-0.388889,5.19701e-07
-0.0656566,-0.388889,4.76569e-07
-0.0555556,-0.388889,4.38195e-07
-0.0454545,-0.388889,4.05188e-07
-0.0353535,-0.388889,3.77947e-07
-0.0252525,-0.388889,3.56665e-07
-0.0151515,-0.388889,3.41337e-07
-0.00505051,-0.388889,3.31794e-07
0.00505051,-0.388889,3.27684e-07
0.0151515,-0.388889,3.28338e-07
0.0252525,-0.388889,3.33663e-07
0.0353535,-0.388889,3.43158e-07
0.0454545,-0.388889,3.56395e-07
0.0555556,-0.388889,3.73019e-07
0.0656566,-0.388889,3.92735e-07
0.0757576,-0.388889,4.1528e-07
0.0858586,-0.388889,4.40398e-07
0.0959596,-0.388889,4.67807e-07
0.106061,-0.388889,4.97183e-07
0.116162,-0.388889,5.28142e-07
0.126263,-0.388889,5.60242e-07
0.136364,-0.388889,5.92576e-07
0.146465,-0.388889,6.25216e-07
0.156566,-0.388889,6.57311e-07
0.166667,-0.388889,6.88317e-07
0.176768,-0.388889,7.17714e-07
0.186869,-0.388889,7.45027e-07
0.19697,-0.388889,7.69844e-07
0.207071,-0.388889,7.91824e-07
0.217172,-0.388889,8.10706e-07
0.227273,-0.388889,8.26313e-07
0.237374,-0.388889,8.38546e-07
0.247475,-0.388889,8.4738e-07
0.257576,-0.388889,8.52938e-07
0.267677,-0.388889,8.55643e-07
0.277778,-0.388889,8.55414e-07
0.287879,-0.388889,8.52428e-07
0.29798,-0.388889,8.46891e-07
0.308081,-0.388889,8.39037e-07
0.318182,-0.388889,8.29115e-07
0.328283,-0.388889,8.17384e-07
0.338384,-0.388889,8.04105e-07
0.348485,-0.388889,7.89534e-07
0.358586,-0.388889,7.73924e-07
0.368687,-0.388889,7.57509e-07
0.378788,-0.388889,7.40513e-07
0.388889,-0.388889,7.23157e-07
0.39899,-0.388889,7.05244e-07
0.409091,-0.388889,6.87168e-07
0.419192,-0.388889,6.69048e-07
0.429293,-0.388889,6.50983e-07
0.439394,-0.388889,6.33061e-07
0.449495,-0.388889,6.15358e-07
0.459596,-0.388889,5.97937e-07
0.469697,-0.388889,5.80847e-07
0.479798,-0.388889,5.64131e-07
0.489899,-0.388889,5.4782e-07
0.5,-0.388889,5.3194e-07
-0.5,-0.378788,6.57452e-07
-0.489899,-0.378788,6.78946e-07
-0.479798,-0.378788,7.01149e-07
-0.469697,-0.378788,7.24044e-07
-0.459596,-0.378788,7.47606e-07
-0.449495,-0.378788,7.71803e-07
-0.439394,-0.378788,7.96593e-07
-0.429293,-0.378788,8.21925e-07
-0.419192,-0.378788,8.47733e-07
-0.409091,-0.378788,8.73939e-07
-0.39899,-0.378788,9.00452e-07
-0.388889,-0.378788,9.27161e-07
-0.378788,-0.378788,9.53936e-07
-0.368687,-0.378788,9.80573e-07
-0.358586,-0.378788,1.00678e-06
-0.348485,-0.378788,1.03258e-06
-0.338384,-0.378788,1.05776e-06
-0.328283,-0.378788,1.08206e-06
-0.318182,-0.378788,1.1052e-06
-0.308081,-0.378788,1.12689e-06
-0.29798,-0.378788,1.14679e-06
-0.287879,-0.378788,1.16453e-06
-0.277778,-0.378788,1.17972e-06
-0.267677,-0.378788,1.19192e-06
-0.257576,-0.378788,1.20067e-06
-0.247475,-0.378788,1.20551e-06
-0.237374,-0.378788,1.20633e-06
-0.227273,-0.378788,1.20227e-06
-0.217172,-0.378788,1.19293e-06
-0.207071,-0.378788,1.178e-06
-0.19697,-0.378788,1.15723e-06
-0.186869,-0.378788,1.13051e-06
-0.176768,-0.378788,1.09785e-06
-0.166667,-0.378788,1.05946e-06
-0.156566,-0.378788,1.01568e-06
-0.146465,-0.378788,9.671e-07
-0.136364,-0.378788,9.14439e-07
-0.126263,-0.378788,8.58598e-07
-0.116162,-0.378788,8.0061e-07
-0.106061,-0.378788,7.41749e-07
-0.0959596,-0.378788,6.83415e-07
-0.0858586,-0.378788,6.26939e-07
-0.0757576,-0.378788,5.73606e-07
-0.0656566,-0.378788,5.24583e-07
-0.0555556,-0.378788,4.80861e-07
-0.0454545,-0.378788,4.43208e-07
-0.0353535,-0.378788,4.12142e-07
-0.0252525,-0.378788,3.87923e-07
-0.0151515,-0.378788,3.70568e-07
-0.00505051,-0.378788,3.59879e-07
0.00505051,-0.378788,3.55446e-07
0.0151515,-0.378788,3.56809e-07
0.0252525,-0.378788,3.63454e-07
0.0353535,-0.378788,3.74789e-07
0.0454545,-0.378788,3.90303e-07
0.0555556,-0.378788,4.09569e-07
0.0656566,-0.378788,4.32226e-07
0.0757576,-0.378788,4.57952e-07
0.0858586,-0.378788,4.86431e-07
0.0959596,-0.378788,5.17317e-07
0.106061,-0.378788,5.50217e-07
0.116162,-0.378788,5.84672e-07
0.126263,-0.378788,6.20161e-07
0.136364,-0.378788,6.56059e-07
0.146465,-0.378788,6.91788e-07
0.156566,-0.378788,7.26622e-07
0.166667,-0.378788,7.59955e-07
0.176768,-0.378788,7.91218e-07
0.186869,-0.378788,8.19904e-07
0.19697,-0.378788,8.45583e-07
0.207071,-0.378788,8.67915e-07
0.217172,-0.378788,8.86651e-07
0.227273,-0.378788,9.01641e-07
0.237374,-0.378788,9.1282e-07
0.247475,-0.378788,9.20209e-07
0.257576,-0.378788,9.24098e-07
0.267677,-0.378788,9.2483e-07
0.277778,-0.378788,9.22384e-07
0.287879,-0.378788,9.16985e-07
0.29798,-0.378788,9.0889e-07
0.308081,-0.378788,8.98381e-07
0.318182,-0.378788,8.85754e-07
0.328283,-0.378788,8.7131e-07
0.338384,-0.378788,8.55346e-07
0.348485,-0.378788,8.38155e-07
0.358586,-0.378788,8.20013e-07
0.368687,-0.378788,8.01181e-07
0.378788,-0.378788,7.81895e-07
0.388889,-0.378788,7.62181e-07
0.39899,-0.378788,7.42118e-07
0.409091,-0.378788,7.22004e-07
0.419192,-0.378788,7.01959e-07
0.429293,-0.378788,6.82085e-07
0.439394,-0.378788,6.62468e-07
0.449495,-0.378788,6.43179e-07
0.459596,-0.378788,6.24278e-07
0.469697,-0.378788,6.05811e-07
0.479798,-0.378788,5.87815e-07
0.489899,-0.378788,5.70316e-07
0.5,-0.378788,5.53332e-07
-0.5,-0.368687,6.81913e-07
-0.489899,-0.368687,7.04766e-07
-0.479798,-0.368687,7.28441e-07
-0.469697,-0.368687,7.5293e-07
-0.459596,-0.368687,7.78219e-07
-0.449495,-0.368687,8.04283e-07
-0.439394,-0.368687,8.31087e-07
-0.429293,-0.368687,8.58585e-07
-0.419192,-0.368687,8.86715e-07
-0.409091,-0.368687,9.15399e-07
-0.39899,-0.368687,9.44542e-07
-0.388889,-0.368687,9.74025e-07
-0.378788,-0.368687,1.00371e-06
-0.368687,-0.368687,1.03337e-06
-0.358586,-0.368687,1.06307e-06
-0.348485,-0.368687,1.09246e-06
-0.338384,-0.368687,1.12132e-06
-0.328283,-0.368687,1.1494e-06
-0.318182,-0.368687,1.17642e-06
-0.308081,-0.368687,1.20204e-06
-0.29798,-0.368687,1.22592e-06
-0.287879,-0.368687,1.24766e-06
-0.277778,-0.368687,1.26683e-06
-0.267677,-0.368687,1.28295e-06
-0.257576,-0.368687,1.29549e-06
-0.247475,-0.368687,1.3024e-06
-0.237374,-0.368687,1.3068e-06
-0.227273,-0.368687,1.30607e-06
-0.217172,-0.368687,1.29972e-06
-0.207071,-0.368687,1.28729e-06
-0.19697,-0.368687,1.26842e-06
-0.186869,-0.368687,1.24283e-06
-0.176768,-0.368687,1.21039e-06
-0.166667,-0.368687,1.17112e-06
-0.156566,-0.368687,1.12527e-06
-0.146465,-0.368687,1.07331e-06
-0.136364,-0.368687,1.01595e-06
-0.126263,-0.368687,9.54195e-07
-0.116162,-0.368687,8.90753e-07
-0.106061,-0.368687,8.25425e-07
-0.0959596,-0.368687,7.60108e-07
-0.0858586,-0.368687,6.9637e-07
-0.0757576,-0.368687,6.35757e-07
-0.0656566,-0.368687,5.79718e-07
-0.0555556,-0.368687,5.29528e-07
-0.0454545,-0.368687,4.86219e-07
-0.0353535,-0.368687,4.50522e-07
-0.0252525,-0.368687,4.22837e-07
-0.0151515,-0.368687,4.03215e-07
-0.00505051,-0.368687,3.91362e-07
0.00505051,-0.368687,3.86698e-07
0.0151515,-0.368687,3.88929e-07
0.0252525,-0.368687,3.96797e-07
0.0353535,-0.368687,4.09834e-07
0.0454545,-0.368687,4.27571e-07
0.0555556,-0.368687,4.49582e-07
0.0656566,-0.368687,4.75491e-07
0.0757576,-0.368687,5.04958e-07
0.0858586,-0.368687,5.37632e-07
0.0959596,-0.368687,5.73106e-07
0.106061,-0.368687,6.10878e-07
0.116162,-0.368687,6.50328e-07
0.126263,-0.368687,6.9072e-07
0.136364,-0.368687,7.28032e-07
0.146465,-0.368687,7.67262e-07
0.156566,-0.368687,8.05126e-07
0.166667,-0.368687,8.40915e-07
0.176768,-0.368687,8.73987e-07
0.186869,-0.368687,9.0381e-07
0.19697,-0.368687,9.29982e-07
0.207071,-0.368687,9.52228e-07
0.217172,-0.368687,9.70398e-07
0.227273,-0.368687,9.84443e-07
0.237374,-0.368687,9.94403e-07
0.247475,-0.368687,1.00039e-06
0.257576,-0.368687,1.00138e-06
0.267677,-0.368687,9.98796e-07
0.277778,-0.368687,9.93161e-07
0.287879,-0.368687,9.84701e-07
0.29798,-0.368687,9.73665e-07
0.308081,-0.368687,9.6032e-07
0.318182,-0.368687,9.44936e-07
0.328283,-0.368687,9.27791e-07
0.338384,-0.368687,9.09153e-07
0.348485,-0.368687,8.89284e-07
0.358586,-0.368687,8.68432e-07
0.368687,-0.368687,8.46829e-07
0.378788,-0.368687,8.24688e-07
0.388889,-0.368687,8.03115e-07
0.39899,-0.368687,7.80827e-07
0.409091,-0.368687,7.58564e-07
0.419192,-0.368687,7.36459e-07
0.429293,-0.368687,7.14626e-07
0.439394,-0.368687,6.93163e-07
0.449495,-0.368687,6.72147e-07
0.459596,-0.368687,6.51642e-07
0.469697,-0.368687,6.31697e-07
0.479798,-0.368687,6.12348e-07
0.489899,-0.368687,5.93619e-07
0.5,-0.368687,5.75527e-07
-0.5,-0.358586,7.07488e-07
-0.489899,-0.358586,7.3176e-07
-0.479798,-0.358586,7.5697e-07
-0.469697,-0.358586,7.83118e-07
